<document>
<entity levels="3">
0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	0_12	0_13	0_14	0_15	0_16	0_17	0_18	0_19	0_20	0_21	0_22	0_23	0_24	0_25	0_26	0_27	0_28	0_29	0_30	0_31	0_32	0_33	0_34	0_35	0_36	0_37	0_38	0_39	0_40	0_41	0_42	0_43	0_44	0_45	0_46	0_47	0_48	0_49	0_50	0_51	0_52	0_53	0_54	0_55	0_56	0_57	0_58	0_59
-1.245575	-9.499287	-26.901728	19.9684	4.2227135	26.539112	-11.471596	34.424164	21.762829	29.04357	-20.488094	-0.44082546	22.089457	19.762924	21.74696	-39.91159	-25.169449	-5.0718756	26.495188	-13.814635	20.57378	11.353359	27.817616	19.029772	-17.605286	-15.608762	5.504677	12.496258	14.028792	-11.981213	11.770772	13.064228	-19.32121	34.895847	-17.650742	17.474924	7.133871	-8.049931	3.1816664	-3.3222733	-20.102451	-14.203603	29.582233	-12.827105	24.85458	-27.239471	-8.505775	-24.747692	5.321192	-40.649014	-6.721199	14.902754	12.027401	-16.904737	12.131729	0.86967564	-20.35879	-7.851614	-3.5797977	20.145405
-3.5331106	-19.092903	-25.549599	18.625166	-8.639226	0.18640709	-8.486282	16.268475	25.795107	-0.8285866	-29.14591	-2.0218735	16.966759	16.441887	10.766402	-25.755709	-2.1917744	-9.460583	11.441455	-18.742516	18.35833	4.168726	10.349403	17.739271	-4.044903	-21.409283	11.7759	6.858056	14.490579	-22.38622	12.563274	4.7798357	-26.073591	10.215638	-14.0964775	20.778646	1.5913715	-17.057579	25.735897	-10.511439	2.3739777	-25.024426	13.340521	-12.355314	25.37123	-26.94254	-15.739551	-17.634434	22.812506	-13.856385	-1.1316414	14.417212	28.682842	-14.737814	15.819028	3.5034542	-13.055601	-18.683664	-4.785905	24.4426
-29.389317	-12.961579	-5.2462826	17.266514	-26.814568	25.221483	-27.005	10.436823	16.20677	16.114119	-5.0918436	-9.164661	3.3534985	-4.520052	11.344964	-23.518963	-3.5857773	-28.976479	18.784609	-21.887846	33.784508	24.145897	23.147564	33.556633	-7.1967516	-8.588978	16.784569	17.59245	27.255741	-24.127796	14.611721	24.00822	-13.9907055	8.060854	-25.954533	13.205524	7.9436617	-17.287472	11.857886	-17.252989	-11.466395	-12.025312	23.567871	-11.015962	-11.13077	-24.782875	-15.880652	-23.811989	6.5914745	-12.97054	-0.61579704	28.293459	9.143702	-14.325803	24.54156	-10.061583	-13.311726	-42.597424	-19.359158	17.68683
-8.362071	4.3415375	-7.4029493	19.922176	-9.46247	22.08015	9.913235	21.296963	9.427504	24.226814	-23.51332	-7.830279	29.108204	0.10223198	8.547971	-15.017955	-38.58526	-15.231718	10.221149	-8.219324	22.628325	12.409758	21.35949	17.138803	-11.145248	-13.145593	3.4771004	28.673304	21.97512	-10.186043	14.045801	-2.2441578	-18.98026	7.0198345	-25.646576	13.772621	1.3470783	-2.7225437	12.046183	-10.117344	-9.966704	-20.67802	21.78275	-17.01884	9.165226	-1.4857826	-23.23117	-20.23256	27.773758	-8.474283	-9.2305355	11.945453	21.541805	-23.396227	21.087648	-11.935335	-16.866283	-6.181546	-16.778	25.040941
-5.9409533	-28.676514	-13.044313	29.985312	-4.820225	9.10521	-39.26367	10.515757	10.29481	-2.9266033	-26.036129	1.003849	17.811764	12.526991	22.521847	1.9753761	12.736553	-17.340656	19.765226	6.618948	17.690145	16.448236	21.770845	15.614672	-16.351822	-6.814331	9.741976	-7.4483604	12.963268	-14.9601965	27.496834	25.1417	-21.947372	8.014206	-12.525773	19.148165	27.31707	-16.09301	37.052452	-4.221466	-9.440972	-21.285358	13.494888	-20.322987	26.341787	-24.178112	-22.252417	-18.142439	5.637766	-10.22603	2.482769	3.4109583	24.386017	-14.795251	6.183172	-16.79405	6.768427	-10.26102	-11.492672	16.53939
-17.18634	-11.437021	-24.851128	15.181996	-15.2415905	26.619406	-33.302814	2.3935452	26.518976	10.729126	-13.976605	-7.5161753	11.468539	5.2163897	26.468914	-8.132347	-14.548643	-10.0805855	12.88164	-16.289461	18.014824	18.692394	25.848652	15.157656	-21.575329	-23.13446	9.5411	15.8905945	8.416448	-19.360033	16.082926	9.427473	-9.585924	15.435276	-28.014095	1.8223343	12.92	-10.874821	7.46669	-7.507422	-19.973589	-8.937952	15.054549	-24.76025	22.032413	-28.396465	-17.942703	-13.881147	11.213844	-24.137287	-12.83262	-2.7047539	9.693634	-18.316925	11.796007	-7.1168475	-4.9647274	-3.0150614	-27.351326	5.030758
-7.9587436	-1.7443123	-11.349885	11.746873	-18.552128	6.535473	-19.588491	8.976389	22.176056	8.5939045	-21.614662	-34.26697	24.560852	19.408173	5.574832	-14.511921	1.0193539	-5.2599993	2.9998312	-13.361399	23.63022	12.835895	4.9192915	34.836224	-17.82877	-5.958518	14.4205	25.77702	27.687475	-11.333864	16.26839	5.154949	-21.039324	6.4869986	-2.9899416	15.889225	14.084159	-16.642868	13.328037	-11.592031	-17.246296	0.17926121	20.546453	-8.884041	25.283298	-34.123356	-36.687782	0.5413542	22.723038	-10.465548	-11.981512	3.9180088	20.973602	-1.6809006	5.351698	-19.630863	-6.981656	2.7931767	-30.138779	9.023152
-1.0794754	16.844349	-10.50778	-13.1477165	-24.537678	-7.1470327	9.726706	-10.437764	-17.957102	-24.441017	-11.766804	-13.743896	-15.466166	-11.997665	-32.83664	2.9469967	-12.400454	0.6702881	-17.58701	17.128872	-12.3920965	-13.098451	-30.914469	-2.0890417	13.501919	22.038624	-10.162691	-0.43537617	-6.728348	-35.340622	-9.012157	-5.7219973	14.15222	-9.130457	7.723696	-21.645004	-3.8142872	28.577614	-12.3477745	26.917797	-15.726981	6.7544928	-8.343134	22.966625	-11.168326	1.9141903	22.712482	5.6095467	10.5878525	-12.366013	-11.292813	-7.5899944	-21.115337	18.81836	-34.43162	22.518703	12.3899355	12.665473	-0.09072876	1.3778076
35.928726	10.724297	-14.540389	-33.936497	-11.502305	-14.246401	7.9707613	-26.376015	-9.379227	-15.613907	1.779808	-13.078977	-17.05613	-14.673458	-21.25056	-4.229883	-11.12343	26.241596	-9.56996	6.455968	-10.515047	-21.876648	0.81734085	-30.815987	8.56232	21.66365	-21.019516	-9.96968	-4.498558	-16.422056	-19.241142	-7.6751184	41.24256	0.27320862	13.984043	-16.921864	-9.953366	11.300891	-15.564112	21.281738	-19.529736	9.660318	-8.323558	8.068287	-6.9900694	8.212254	11.77113	12.288223	-10.497763	-24.556368	-15.231696	-4.0949717	-18.874372	27.146904	-11.067699	4.498562	15.2357645	-18.631386	11.502733	-2.8330421
-5.692583	-3.6617575	22.549335	-16.952044	-19.461859	-26.205524	-2.8383598	-30.666725	-25.391855	-10.523942	11.3424225	1.5259438	-5.722681	-18.885303	-22.286633	-12.757423	17.539318	-4.2979326	-29.982803	-3.5894585	-22.711042	-17.76566	1.5355606	-25.974684	-9.383755	-40.14459	-2.7756405	-16.715511	-22.807688	13.946872	1.2884026	-13.383966	-16.251385	-17.08269	-20.268108	-11.042702	-2.8403177	-11.00189	-5.2145834	-5.5912285	19.08404	-24.053555	-19.545008	-23.57695	-34.606567	-18.016773	-14.945232	3.5945435	-6.6729383	27.963001	26.634722	-12.216263	-2.583064	-24.019623	-24.932041	-2.504592	-17.041	-30.977968	-3.0222054	-17.471054
24.342518	-8.557852	-15.598349	-9.717263	-0.3672943	-16.837008	17.346588	-25.577457	-10.451387	-23.027945	-8.898926	-3.8692427	-29.397408	-17.254322	-23.169157	2.7625856	-11.359535	13.584471	-4.268072	9.989488	-31.82335	-25.88992	-7.9397583	4.295229	35.503998	10.526117	-17.119728	-15.105469	-15.76391	-11.207943	-11.626987	-21.335674	12.963461	-33.88582	10.508493	-14.19784	-25.53957	22.059067	-4.229823	37.677303	-14.635165	6.05326	-1.1739597	16.035154	-6.547366	32.5465	16.054182	21.813967	-16.633158	-15.618222	-14.7907715	-11.1484585	-11.244788	23.96165	-14.980069	8.334711	27.540142	16.394545	-12.940174	-2.8028069
-7.987934	-25.875626	-15.275727	10.155522	-18.324718	5.704664	-10.419485	30.225143	22.245087	7.0408053	9.431932	-13.897886	32.054955	16.852005	17.33405	-20.830536	-28.331806	-7.348112	0.9122429	-11.815151	-4.0706367	21.748413	30.39172	18.7151	-7.742776	-19.343714	21.535406	17.966858	10.268145	-26.235624	20.058891	0.24446297	-5.767315	13.79524	-18.832254	2.507697	23.455458	-1.8539429	13.316579	-12.741319	-6.6491117	-39.3517	25.377132	-26.466196	3.955843	-3.3793983	-31.750082	-14.571956	21.912403	-12.611347	-11.62367	6.0541525	20.370266	-34.95403	-1.8893547	-10.172216	-14.945996	-0.26916885	-2.2736511	-1.151968
-3.4715424	-8.977182	-4.9170103	29.412388	-23.033901	-6.555584	8.580198	8.790287	10.727018	23.741882	-6.7779236	-9.059255	8.883706	3.5270824	10.0039425	-3.4092503	-9.509244	-13.166974	36.92958	-9.061146	10.8620825	5.015767	12.105536	14.923738	-19.555431	-12.636667	18.552353	3.5223103	-2.3453884	-44.356182	7.0249796	18.710344	-11.963589	18.278473	-10.406973	21.04079	21.401287	-23.422546	17.741188	-9.167104	-16.48373	-8.474388	13.732124	-24.26892	-4.30019	-6.691886	-22.123425	-7.936745	29.035995	-21.752613	-16.324306	20.09594	29.362541	1.7084541	20.421005	-11.881607	-18.972275	-27.10614	-21.895369	6.6429405
-18.810677	-26.379616	-29.374115	26.667347	-17.664936	21.453503	-26.566841	8.821843	27.213066	9.202673	-22.553146	-27.666338	8.619852	5.0005016	21.158323	-4.053316	-10.997141	-30.749321	17.208008	-10.274726	21.761642	10.664841	17.769455	12.040547	-14.39666	-24.290989	13.619286	31.804508	20.504524	-17.198725	19.33173	18.810516	-10.011961	-0.74340725	-26.114208	14.970805	13.284302	-5.075445	9.5756035	-21.005665	-22.761904	-13.981767	10.726604	-2.5467396	17.737638	-15.9646015	-23.290277	-1.0813055	26.595736	-23.9497	-7.266934	22.64253	1.5571976	-1.005579	25.506905	6.846674	-9.4200535	-21.103508	-3.9457264	9.123837
9.925217	15.145379	-36.006233	-22.975924	-24.094742	-12.881279	37.77721	-17.827253	-16.246008	-8.008787	-18.794409	-15.659559	-6.3667364	11.45159	-26.482086	12.406961	-14.821541	16.930855	-22.254635	27.464222	-13.191825	1.5854874	-6.3248625	0.08441067	27.80375	12.522245	-18.484758	-30.822584	-18.944725	-14.445133	-23.788616	-12.764326	8.35775	-15.638254	4.559659	2.158207	-8.516569	16.853104	-22.02391	10.388927	-10.213175	9.225571	-12.894374	5.4308214	-13.156404	-11.321663	24.144398	5.918276	0.44198132	-6.799821	-9.709203	-19.532957	-21.919273	26.006218	-14.612415	13.028717	22.727882	20.029123	12.866411	-29.900753
26.617863	23.831171	-15.149943	-12.006002	-18.685823	-8.440291	26.360508	-6.3415985	-25.154152	-19.973236	-16.952852	2.1542873	-18.7507	-8.299921	-8.415198	19.754263	-13.599345	15.124295	-24.217728	19.518194	-14.003946	-23.13379	-14.405425	-8.939934	3.8351545	14.2565775	-7.1517463	-3.7142172	-5.4537153	-3.6904182	-2.86407	-21.35976	20.407877	-20.325272	7.8499503	-27.471241	-12.980004	18.998213	-15.137861	8.058199	-12.941689	13.637914	-7.220001	8.6653	-18.694735	8.222588	1.9973564	7.877979	-22.820826	5.8779316	-15.676403	-30.235725	-14.9343605	21.918144	5.8077774	2.3369427	3.710165	7.251377	27.222137	-27.21218
18.206966	30.3424	-3.5983744	-13.655457	-26.643238	-22.98859	29.508457	-21.82497	-34.37898	7.949402	-13.371892	-17.332428	-11.363497	0.59819317	-13.946119	6.1303434	-8.929195	17.191767	-20.34921	17.723988	-8.654803	-19.258162	-1.014286	-19.396343	13.803654	16.491392	-2.2491217	-19.861439	-11.995987	-26.562946	-14.936899	-5.7545795	10.777628	-11.794204	7.9816957	-16.79356	-18.271069	0.5691824	-17.989716	0.79726124	-27.386303	29.659466	-24.905552	16.891268	-21.633701	3.1447973	14.142677	8.100066	-12.149692	-3.3207216	-7.3146267	-22.122772	-15.806856	24.203485	1.5945282	21.235538	12.920282	16.665752	14.698451	-1.2190819
-12.003889	-26.409252	3.7744427	-6.819628	-23.739677	4.103567	-13.970472	-13.997734	-1.6359539	0.29098892	2.1207533	-0.19713211	-16.31911	-15.296874	-14.11381	-25.511364	17.210938	-30.965023	-15.684661	-13.340221	-0.36250114	-11.533579	-16.886114	-6.5824127	-2.5616817	-6.5871515	-14.108318	-5.783283	0.55255127	21.333584	-4.837591	-34.856606	-9.376516	-5.4173374	-19.181149	-34.373466	4.996626	-16.302914	-17.819576	-13.146301	19.400246	-14.592426	-32.12905	-2.2648315	-17.29089	-20.797176	2.094122	-5.174098	-16.098434	-2.1105366	4.6252594	-2.0823107	-11.037587	-8.902759	9.936283	-14.621051	-19.570164	-21.05267	-14.244209	-22.859125
26.036545	30.662401	-46.0708	-28.274729	-12.168164	-36.49315	19.624117	3.381979	-14.4709215	-12.680401	-15.632423	-3.5266876	-32.014427	-14.168586	-17.675339	20.482983	1.8582077	3.0866566	-8.759229	21.37991	-25.191294	-14.064647	-15.399253	-21.671593	-5.645756	19.982735	-3.1031504	-0.7851467	-19.201218	-14.223472	-8.19837	-8.969773	16.841282	-26.817532	18.292994	-6.864436	-12.752386	17.822674	-13.158075	24.561432	-5.63933	11.897739	-18.804296	26.703007	-33.58585	15.382077	-7.0002346	30.40899	-22.250736	-2.48028	-35.020687	-13.508896	-12.850008	14.581799	5.159521	7.176513	-1.3668289	8.275552	3.7804756	-21.38671
24.750198	-3.4371395	-16.533272	-10.340023	-16.717703	-19.063028	22.742466	1.4258785	-16.642588	-30.067526	-24.425983	-0.24710274	-9.060698	-28.466827	-22.455902	8.519115	-6.3617344	22.273378	-19.194778	2.7429123	-12.944619	-26.896095	-24.009537	-5.201091	28.193693	18.841068	4.9074287	-16.425552	-16.940882	-6.776923	-31.105173	-14.127556	-0.49888134	-28.90545	7.060263	-26.467957	-23.216831	25.096912	-33.626595	18.583466	-6.735855	27.143824	-13.897009	14.947429	-23.96196	18.74524	4.7150974	5.0989904	-3.2160082	-17.927816	-23.885353	-18.523289	-10.336908	24.00481	-2.1582031	23.128063	3.576416	29.953554	7.0870595	-23.184109
-5.108227	-15.281733	27.433033	-22.838074	-10.727796	-18.785717	-22.431904	-0.4678383	-14.204733	-28.835796	5.4343615	17.455599	13.8022	-17.633108	-9.04821	-26.071764	26.54995	-11.634278	-10.346852	-9.520927	-19.823324	-27.550276	-12.778347	-20.594652	-6.006773	-17.881042	-20.066883	-23.178717	3.6003418	18.786913	-20.160473	-5.165167	-17.523375	-17.056614	-21.11354	-16.595793	-28.572113	-22.224133	-4.2411118	-16.999191	27.913485	-16.224178	5.478239	8.985821	-17.4484	-15.783069	3.7364311	-17.954742	2.1930351	19.684593	20.254705	-24.370407	-3.3374262	-6.3533993	0.8581028	-12.492859	-41.080376	-21.397038	-14.825805	0.9956131
-28.449518	-23.05776	-23.9957	33.634933	-15.36706	14.906985	-5.8826084	17.076447	29.83442	35.475044	-10.771405	-41.873314	17.95382	14.14127	16.573881	-29.903208	-12.657318	-8.727032	-0.88805676	-11.112343	21.620556	9.314226	15.752692	3.9458647	-21.967085	-6.9619026	2.2056255	24.535128	36.685253	-8.062937	13.21365	9.956899	-13.350493	17.144028	-5.7588863	14.693779	23.049936	-12.414458	9.815798	-15.494089	1.7868328	-11.035987	22.325727	-29.513168	14.83127	-7.580308	-11.413447	-10.266124	-5.5935497	-23.228073	-32.000137	22.24238	17.75411	-19.389458	15.1486025	-5.239959	-19.555367	-2.9840965	-25.755444	6.660882
20.761112	24.819153	-12.804451	-24.926691	-32.551468	-22.5788	15.691762	-37.847702	-29.552446	-13.672474	-7.8910403	-25.495111	6.0175495	-15.950099	-4.031142	16.089651	-12.875372	26.128807	-14.316801	25.749348	-9.532129	-29.950523	-4.774641	-30.90284	-0.31826973	28.821648	-13.263844	-19.53875	-25.078064	-21.52839	-13.503714	-21.589275	19.906624	-19.850857	22.664906	-12.280119	-16.718407	6.885914	-11.452033	13.711359	-29.019852	21.197334	-25.521618	14.359848	-16.634045	3.9113188	5.5927076	2.1680498	-15.297089	-13.915798	-24.723444	-14.572955	0.10007095	17.979803	-10.589894	28.13868	16.468239	4.7366533	-6.6882706	-24.591568
-7.51286	-18.658272	18.295881	-15.4810295	-18.044306	4.7218094	-2.5343819	-13.491743	-12.376415	3.706932	9.612827	16.841587	-5.0881186	-9.619017	-9.904171	-17.841496	10.280453	3.5168037	-27.774218	9.163193	-21.145721	-24.793625	-13.563793	-22.42213	-7.3890905	-16.753637	-10.054913	-28.123436	-4.1349792	13.338892	-13.830044	-23.886642	-9.944253	-8.806324	-27.228043	-3.6280632	-14.347767	-17.84102	-29.81195	-22.641953	39.190655	-10.765237	-34.485245	3.7831516	-35.723045	-7.6137524	-19.472145	-39.578087	-20.819515	16.04216	21.49847	0.41575336	-6.3824177	-24.250372	-16.6252	-8.699866	-10.531288	-13.821966	-5.8458996	-6.198534
-18.61993	-35.572342	-29.191874	15.177925	-7.127416	2.7268562	-3.5615873	11.95697	3.9579449	24.270222	1.4936371	-30.468262	18.486803	19.597252	9.323605	-4.755909	-24.414099	-16.487883	7.462429	-20.010988	19.652475	15.050001	26.21545	3.742447	-28.563215	10.335205	26.567257	17.38786	11.085636	-27.247295	7.5344334	20.09218	-13.265844	3.081213	-4.3051996	10.277967	0.49007893	-15.680815	10.469652	-5.27794	-11.064706	-10.918915	11.890856	-11.708285	19.099747	15.989883	-4.0322933	-10.292314	15.94816	-11.143934	-7.4617634	18.835285	28.036205	-27.17956	27.980425	-4.2704344	-28.870674	-7.292636	-3.8278217	24.815653
-36.965973	-12.789696	-6.261739	13.199859	-19.19623	-7.2928333	-9.955381	22.146904	14.215565	19.00225	-17.212437	-20.196987	7.102656	13.027215	17.90274	-0.047029495	-15.003026	-4.521164	3.160348	-8.543635	7.2814817	13.983376	6.538656	20.543964	4.145298	-20.90295	19.598951	8.672801	10.079826	-21.67508	13.760811	27.895176	-4.0136538	26.568323	-21.214718	9.124315	9.486317	-22.325062	1.3323154	-29.056282	-9.805057	-14.536669	12.042085	-28.675417	13.902925	-10.393258	-14.545446	-9.250051	11.053281	-30.725033	-16.989855	-1.4418049	-2.5777721	0.21507835	6.326792	-20.964449	2.08358	-11.337917	-25.014797	11.546703
12.735855	-0.0688858	-12.793588	-20.543142	-11.280413	-28.536997	10.644415	-6.9816484	-10.988992	-17.933472	-15.250405	-5.0628233	-10.00565	-16.858307	-27.668972	14.4650955	-0.735693	8.047646	-8.901084	11.916294	-11.544483	-29.085316	9.866657	-27.059452	10.348871	9.7074375	-16.995842	-36.99432	-13.85304	-20.384188	-12.042553	-15.918684	12.222114	-10.726944	25.644249	-14.636313	-17.946976	27.27785	-15.460896	5.1358137	-5.7128706	1.9499359	-29.816938	6.436187	-21.11546	8.248773	-5.3680573	19.007412	-5.029089	-8.948437	-19.089542	-24.036026	-3.2245455	10.765358	-9.98381	-2.1487694	6.660139	15.448858	32.26127	-19.95456
6.347679	17.325197	-22.99562	-13.917203	-26.07393	-7.6337214	8.186679	7.1242905	-27.340385	-22.796452	-20.396526	-15.776409	-27.636002	4.5740547	-13.284857	8.6271	-10.248558	16.144278	-9.847939	9.634494	-13.865967	-23.94737	-11.461883	-21.023998	7.688732	-1.8031445	-28.52135	-9.860201	0.4862404	-28.273237	-12.775789	-9.363199	23.52975	-15.794233	24.847584	-36.901028	-25.645813	17.073933	-23.998735	17.958582	-31.806791	13.306671	-16.536213	23.129066	-22.707165	9.262301	4.2605286	0.18908882	-23.48722	-18.748638	-17.398685	-16.210659	-2.2705402	9.667501	-4.199896	-0.48771667	0.30348587	30.304695	17.178652	-28.3476
-36.774162	-31.21661	-9.119127	24.479717	-21.91534	21.50627	-3.5752563	-10.417309	22.088516	33.669624	-5.6075554	4.5132713	18.566284	19.953632	17.975706	-20.742249	4.282276	-8.834319	16.49339	-12.8622875	0.529089	14.981948	12.306922	10.191122	-20.825195	-8.739436	2.8300962	17.009966	17.409447	-30.610369	15.196545	5.247854	-25.101711	15.780004	-16.04529	29.47484	26.816135	2.7762756	23.23859	1.7504921	-14.319221	-23.410574	24.650908	-14.3382	8.892614	-15.563939	-17.975643	-4.281193	22.63467	5.365181	-4.1918163	10.627482	5.239933	-16.97617	10.200033	-13.728878	-7.1373854	-4.9310064	-26.26102	18.411417
-8.733097	-24.958065	0.14564896	31.783194	-16.16209	28.983952	-14.035045	16.019144	15.222771	26.493841	-11.378218	-3.7406492	25.612488	21.39305	19.960733	-16.061092	-16.750057	-10.534681	19.114567	-20.730268	22.225355	12.364368	13.61043	14.440249	-28.86523	-22.781925	9.924999	16.61616	8.696343	-14.862299	19.250296	8.705852	-6.8857136	28.929802	2.2290306	20.436935	12.914989	-16.500404	7.4184475	-3.2474594	-24.175385	-3.340536	26.814362	-11.034505	15.224532	-35.94193	-8.634258	-10.983717	-1.5517807	-27.60374	-4.377056	6.55295	32.748837	-18.053461	-0.90416527	-11.926004	-22.942019	-8.949343	-6.5386086	4.375231
-15.917533	0.0046110153	-22.38576	24.049255	-23.77988	34.17887	-15.727119	7.989235	28.335423	15.357908	-20.180693	-25.01323	16.254427	12.444252	8.297395	-15.644306	18.003365	-22.662037	-3.9092808	-18.266872	6.3520794	30.190643	13.250495	25.657372	-11.020569	-26.259113	25.878143	13.35032	35.54891	-19.811005	26.995874	11.965502	-19.938858	8.195485	-23.258152	31.994583	-0.20922661	-20.70568	25.338562	-37.81015	-7.285139	-26.680157	17.58705	-4.5597763	18.887358	-27.103882	-28.073048	-25.046654	10.153004	-18.867077	-19.592041	10.700489	2.875533	-1.9611063	15.334579	-22.52704	-3.3056965	-2.5847902	-8.377972	21.72646
7.8900814	13.784585	-12.812922	-6.0570517	-25.32424	-5.9411354	37.044308	-12.32335	-24.679007	-20.583721	-26.463951	-21.128803	-30.94566	-2.615717	-20.86258	16.904062	-19.434689	43.74317	7.9308796	16.732878	-27.870008	-12.535458	-10.2651	-32.287228	12.067642	17.57077	-8.800587	-21.340065	-20.97641	-23.519386	-23.63896	-15.675169	13.170136	-5.1927176	13.589063	-1.6492443	-7.623767	22.87262	-8.944669	17.154924	-8.214054	5.136771	-0.3113413	26.064808	-17.944214	19.261951	21.411087	19.510962	3.8658981	-39.762283	-20.290995	-33.534355	-18.947802	28.799242	-22.074963	22.803104	17.84771	25.568401	2.3926907	-20.84882
-21.72543	-26.095451	-15.644833	2.9438438	-16.473875	12.729127	-9.871453	17.429178	8.891499	14.255226	-20.260166	-29.021145	9.465659	31.169985	20.422874	-18.319017	-33.60566	-25.006195	24.394373	-8.1962805	15.573301	19.176283	11.527422	18.170195	-8.603231	-10.11451	-2.0910873	10.651785	30.81484	-19.450827	7.318625	20.609035	-26.941738	12.662222	-36.02188	25.034029	14.875266	-14.017617	26.903553	-9.579803	-3.422986	-24.750198	43.775345	-18.90217	9.906348	-16.093433	-20.611061	-10.11924	23.198582	-25.221058	-14.083356	14.514089	25.625393	-21.794798	12.895798	-45.134785	-26.628473	-12.898333	-6.7673693	14.724459
-15.315403	-22.86554	-3.0155602	3.3300304	-12.670612	32.389046	0.15250778	17.39016	23.58365	11.147953	-13.651832	-18.389496	9.253288	24.519512	2.1090908	-9.367239	-10.843031	-41.9263	30.363304	-11.424259	7.52306	1.3375387	12.17667	19.308964	-32.92665	0.49090958	17.480696	-3.9445515	-1.8655548	-16.250761	2.554449	20.367592	-16.889755	-9.618294	-15.448433	14.60701	8.874509	-16.577473	19.368553	-13.866967	-16.517788	-0.98854065	11.429271	-15.465628	25.731121	-7.3645635	-22.579422	-5.0168686	8.195463	1.9336243	-10.786372	28.926487	9.940422	-30.560015	36.289543	-13.614542	-32.41044	-3.8036175	-9.779234	6.9116735
